custid,retained,created,firstorder,lastorder,esent,eopenrate,eclickrate,avgorder,ordfreq,paperless,refill,doorstep,train,favday,city
FRQF4Z,1,1/1/2011,1/23/2011,9/17/2012,47,0,0,60.49,0.028192371,0,0,0,0,Monday,CHO
NFL8DL,0,8/21/2010,8/21/2010,8/21/2010,0,0,0,40.2,0,0,0,0,0,Monday,CHO
M27W8E,0,8/18/2011,8/20/2011,5/14/2012,0,0,0,75.54,0.067164179,1,0,0,0,Monday,RIC
PARZK5,1,11/8/2011,11/16/2011,11/16/2011,46,4.347826087,2.173913043,67.44,0,0,0,0,0,Thursday,RIC
ZKTM78,0,5/21/2011,11/1/2011,2/3/2012,0,0,0,44.21,0.021276596,0,0,0,0,Thursday,RIC
Y388RH,1,5/16/2011,6/12/2011,6/20/2011,16,0,0,97.74,0.25,0,0,0,0,Monday,RIC
VGQSDR,0,9/27/2010,9/27/2010,5/22/2011,0,0,0,49.4,0.012658228,0,0,0,0,Thursday,RIC
XPNJKN,0,5/16/2011,5/16/2011,5/16/2011,28,3.571428571,0,53.52,0,0,0,0,0,Friday,RIC
JSJ3RV,0,9/17/2009,11/11/2009,12/16/2009,0,0,0,47.38,0.085714286,0,0,0,0,Friday,CHO
D29EJN,0,7/16/2010,9/12/2010,9/12/2010,0,0,0,46.45,0,0,0,0,0,Tuesday,CHO
GQYT2N,0,5/13/2011,7/17/2011,7/17/2011,0,0,0,52.02,0,0,0,0,0,Wednesday,RIC
8K3HH2,1,5/13/2011,5/15/2011,8/15/2012,47,6.382978723,0,86.38,0.045851528,1,0,0,0,Friday,RIC
GD9AUN,0,8/11/2011,10/26/2011,10/26/2011,18,33.33333333,0,58.68,0,0,0,0,0,Thursday,CHO
4TJBZF,1,5/13/2011,5/16/2011,5/16/2011,45,4.444444444,0,51.24,0,0,0,0,0,Tuesday,RIC
FMCQL6,0,2/1/2010,2/1/2010,2/1/2010,0,0,0,27.66,0,0,0,0,0,Wednesday,CHO
EH3RW2,1,10/4/2011,10/4/2011,10/4/2011,16,0,0,25.38,0,0,0,0,0,Wednesday,CHO
4DDC4G,1,2/22/2012,2/22/2012,2/28/2012,16,0,0,91.02,0.333333333,0,0,0,0,Wednesday,RIC
27J24C,1,8/28/2012,10/4/2013,10/4/2013,40,65,7.5,40,0,0,0,0,0,Saturday,DCX
P7JS8Y,1,4/2/2012,10/20/2013,10/20/2013,35,0,0,231.98,0,0,0,0,0,Monday,CHO
9SLA3X,1,10/12/2012,12/19/2012,12/19/2012,36,69.44444444,2.777777778,70.79,0,0,0,0,0,Friday,RIC
ZR3252,0,6/15/2010,6/17/2010,7/7/2010,0,0,0,64.56,0.2,0,0,0,0,Wednesday,CHO
EV4Y2A,1,5/17/2011,5/24/2011,5/24/2011,16,0,0,51.26,0,0,0,0,0,Thursday,RIC
7M6VAM,0,1/24/2010,7/30/2010,9/6/2012,0,0,0,100.99,0.015604681,1,0,0,0,Friday,CHO
P7SWGA,1,5/18/2011,5/19/2011,5/19/2011,45,4.444444444,0,54.47,0,0,0,0,0,Friday,RIC
CT2QUT,1,8/28/2012,7/18/2013,7/28/2013,43,2.325581395,0,110.88,0.2,0,0,0,0,Monday,DCX
GYFJV2,1,8/28/2012,8/21/2012,8/21/2012,45,0,0,71.29,0,0,0,0,0,Thursday,DCX
CAA6B6,1,6/1/2013,10/21/2013,10/21/2013,43,2.325581395,2.325581395,52.55,0,1,0,0,0,Tuesday,DCX
RNPQJD,1,3/20/2012,3/22/2012,3/22/2012,45,11.11111111,4.444444444,31.19,0,0,0,0,0,Thursday,CHO
QAAQ4J,0,7/29/2011,8/15/2011,9/6/2011,0,0,0,44.43,0.090909091,0,0,0,0,Thursday,RIC
RJ4BNN,1,12/5/2012,11/21/2013,12/21/2013,41,65.85365854,9.756097561,31.17,0.1,0,0,0,0,Thursday,DCX
PNH5AJ,1,5/14/2011,5/23/2011,5/23/2011,43,9.302325581,2.325581395,51.91,0,0,0,0,0,Tuesday,RIC
EDRTKX,1,8/28/2012,7/20/2012,9/27/2012,38,0,0,81.89,0.086956522,0,0,0,0,Sunday,DCX
ENWAJP,1,6/13/2011,6/13/2011,7/24/2011,40,27.5,5,45,0.048780488,0,0,0,0,Tuesday,RIC
F9JNAY,1,7/15/2011,7/26/2011,9/22/2011,40,30,0,93.77,0.034482759,0,0,0,0,Thursday,CHO
NB98X2,1,8/28/2012,7/26/2012,7/26/2012,34,17.64705882,0,48,0,0,0,0,0,Sunday,BWI
4LSVPE,0,11/11/2009,2/8/2010,2/8/2010,0,0,0,28.96,0,0,0,0,0,Monday,CHO
6PPFYH,0,6/21/2013,7/9/2013,7/9/2013,25,4,0,47.2,0,1,0,0,0,Thursday,CHO
CP2UN7,1,3/1/2009,3/1/2009,3/1/2009,16,0,0,20.22,0,0,0,0,0,Wednesday,CHO
MJAT7U,1,6/19/2011,6/19/2011,6/19/2011,45,2.222222222,0,66.73,0,0,0,0,0,Wednesday,RIC
J4UPZR,1,7/10/2013,7/22/2013,7/30/2013,41,39.02439024,9.756097561,54.35,0.25,1,0,0,0,Wednesday,DCX
SWZVTB,0,7/10/2013,7/10/2013,7/10/2013,16,56.25,6.25,41,0,1,0,0,0,Thursday,DCX
62H2YK,1,7/10/2013,8/19/2013,8/19/2013,41,0,0,110.15,0,1,0,0,0,Wednesday,CHO
J4P83V,0,7/10/2013,7/10/2013,8/12/2013,0,0,0,111.53,0.060606061,1,0,0,0,Thursday,CHO
7RBAM2,1,7/8/2013,7/8/2013,1/14/2014,56,8.928571429,0,52.39,0.131578947,1,0,0,0,Wednesday,RIC
7UKP83,1,7/9/2013,7/9/2013,7/9/2013,45,2.222222222,0,60,0,1,0,0,0,Wednesday,DCX
GTK64E,1,7/10/2013,9/13/2013,11/17/2013,32,56.25,18.75,42.73,0.061538462,1,0,0,0,Monday,RIC
DL8KQ9,1,7/8/2013,1/6/2014,1/6/2014,53,62.26415094,20.75471698,225.97,0,1,0,1,0,Tuesday,DCX
H4BVTZ,1,7/8/2013,7/8/2013,7/8/2013,45,0,0,72.47,0,1,0,0,0,Thursday,CHO
LDQVBV,1,7/9/2013,7/14/2013,7/14/2013,44,0,0,94.21,0,1,0,0,0,Monday,RIC
WGHSPJ,1,7/8/2013,9/21/2013,1/19/2014,45,15.55555556,4.444444444,53.39,0.058333333,1,0,0,0,Thursday,CHO
WMGJLX,1,6/3/2013,7/8/2013,7/8/2013,45,0,0,51.09,0,1,0,0,0,Thursday,RIC
4LGLK7,1,7/9/2013,7/9/2013,7/9/2013,42,7.142857143,0,145.13,0,1,0,0,0,Wednesday,DCX
DV7R7W,1,7/8/2013,7/10/2013,11/17/2013,45,55.55555556,6.666666667,61.82,0.023076923,1,0,0,0,Monday,RIC
H5W6ZZ,1,7/2/2013,7/9/2013,8/7/2013,47,10.63829787,0,88.59,0.103448276,1,1,0,0,Thursday,BWI
9V6AG9,1,7/8/2013,7/9/2013,7/9/2013,45,0,0,51.7,0,1,0,0,0,Wednesday,DCX
4MXM5X,1,6/30/2013,7/8/2013,7/8/2013,45,2.222222222,2.222222222,53.27,0,1,0,0,0,Wednesday,DCX
BMLKSE,1,7/11/2013,7/11/2013,7/11/2013,45,0,0,165.01,0,1,0,0,0,Friday,RIC
VP9VLS,1,7/8/2013,7/8/2013,8/4/2013,43,30.23255814,0,38.27,0.111111111,1,0,0,0,Monday,DCX
MA4QJ5,1,6/18/2013,7/10/2013,11/20/2013,51,1.960784314,1.960784314,35.47,0.045112782,1,0,0,0,Thursday,RIC
H6LVLJ,1,6/9/2013,6/9/2013,10/13/2013,42,19.04761905,0,67.58,0.087301587,1,0,0,0,Monday,CHO
CT4JDM,1,7/9/2013,7/9/2013,7/9/2013,44,11.36363636,2.272727273,81.31,0,1,0,0,0,Thursday,RIC
2WUX23,1,10/15/2013,11/2/2013,1/1/2014,43,11.62790698,2.325581395,144.11,0.066666667,1,1,1,0,Thursday,CHO
3F363L,1,10/4/2013,10/4/2013,10/4/2013,45,0,0,40.02,0,1,0,0,0,Monday,CHO
NTAJST,1,11/18/2013,11/21/2013,11/21/2013,47,2.127659574,0,40.02,0,1,0,0,0,Friday,CHO
M8XV8M,1,12/21/2013,1/11/2014,1/11/2014,30,53.33333333,10,93.97,0,1,0,0,0,Monday,RIC
GLSAPQ,1,12/14/2012,2/15/2013,1/12/2014,56,33.92857143,0,69.48,0.18429003,1,0,0,0,Monday,RIC
ZZNP39,1,7/10/2013,8/12/2013,8/19/2013,43,2.325581395,0,79.41,0.285714286,1,0,0,0,Wednesday,CHO
E48U46,0,7/10/2013,8/1/2013,10/14/2013,40,27.5,10,34.39,0.027027027,1,0,0,0,Friday,CHO
FGMJED,1,7/11/2013,8/20/2013,8/20/2013,27,92.59259259,11.11111111,31.7,0,1,0,0,0,Tuesday,RIC
W8LJUZ,1,7/12/2013,7/12/2013,7/12/2013,44,0,0,53.55,0,1,0,0,0,Monday,RIC
X9JFTR,1,7/12/2013,1/4/2014,1/12/2014,48,6.25,2.083333333,79.66,0.25,1,1,1,0,Monday,DCX
WHLE7F,1,7/12/2013,7/13/2013,7/13/2013,42,4.761904762,2.380952381,80.78,0,1,0,0,0,Monday,RIC
P7Q4QZ,0,7/12/2013,7/14/2013,7/14/2013,12,58.33333333,0,35.75,0,1,0,0,0,Monday,CHO
QQARU4,0,7/13/2013,8/4/2013,8/13/2013,27,96.2962963,0,94.93,0.222222222,1,0,0,0,Wednesday,RIC
MV8CEZ,1,7/13/2013,7/15/2013,7/15/2013,42,19.04761905,16.66666667,24.8,0,1,0,0,0,Friday,RIC
4L3Q6J,0,7/13/2013,7/13/2013,7/13/2013,18,16.66666667,0,71.78,0,1,0,0,0,Monday,DCX
3BUN2X,1,7/13/2013,7/22/2013,7/31/2013,34,79.41176471,8.823529412,37.48,0.222222222,1,0,0,0,Thursday,RIC
Z54GE6,1,7/13/2013,8/1/2013,10/30/2013,49,12.24489796,12.24489796,31.63,0.044444444,1,0,0,0,Friday,RIC
BFXKJZ,1,7/13/2013,9/27/2013,9/27/2013,37,5.405405405,0,53.34,0,1,0,0,0,Monday,RIC
NL34WM,1,7/13/2013,7/13/2013,7/13/2013,40,32.5,0,210.08,0,1,0,0,0,Monday,DCX
X5UPZ3,1,7/14/2013,11/13/2013,11/13/2013,40,75,7.5,44.54,0,1,0,0,0,Monday,RIC
QE3ASY,1,7/14/2013,8/11/2013,8/11/2013,33,36.36363636,6.060606061,40.43,0,1,0,0,0,Monday,RIC
WPRJDS,1,7/14/2013,7/28/2013,9/3/2013,42,35.71428571,2.380952381,92.7,0.162162162,1,0,0,0,Wednesday,DCX
6X2WMH,1,7/14/2013,7/14/2013,7/14/2013,44,0,0,117.94,0,1,0,0,0,Monday,CHO
6529UB,1,7/15/2013,7/15/2013,7/15/2013,44,2.272727273,0,45,0,1,0,0,0,Monday,DCX
Z7DMMG,0,7/17/2013,7/21/2013,8/22/2013,1,100,100,37.33,0.09375,1,0,0,0,Saturday,BWI
62WW4B,0,7/18/2013,7/29/2013,7/29/2013,2,100,50,31.19,0,1,0,0,0,Tuesday,DCX
DHTVXH,1,7/19/2013,7/21/2013,8/9/2013,47,8.510638298,2.127659574,45.01,0.105263158,1,0,0,0,Thursday,DCX
JUBYTX,1,7/19/2013,7/29/2013,7/29/2013,45,2.222222222,2.222222222,30.25,0,1,0,0,0,Wednesday,DCX
LDLKSJ,1,7/19/2013,7/23/2013,10/8/2013,45,22.22222222,6.666666667,27.53,0.038961039,1,0,0,0,Monday,DCX
8YKB65,1,7/7/2013,7/19/2013,7/19/2013,42,38.0952381,0,70.28,0,1,0,0,0,Monday,DCX
R7KL4V,1,7/20/2013,9/19/2013,9/19/2013,33,27.27272727,3.03030303,82.78,0,1,0,0,0,Monday,DCX
R8JD9R,0,7/5/2013,7/20/2013,7/20/2013,4,50,0,79.65,0,1,0,0,0,Monday,CHO
SERRAH,1,7/21/2013,7/21/2013,7/21/2013,43,6.976744186,0,53.52,0,1,0,0,0,Monday,RIC
D6GNZD,1,7/21/2013,7/22/2013,10/13/2013,37,70.27027027,21.62162162,41.07,0.024096386,1,0,0,0,Tuesday,RIC
5RDJLQ,1,7/5/2013,7/18/2013,7/18/2013,12,0,0,87.64,0,1,0,0,0,Monday,CHO
2Q7L2B,1,7/22/2013,9/24/2013,9/24/2013,34,14.70588235,5.882352941,25.82,0,1,0,0,0,Thursday,CHO
3GEA7R,0,6/19/2013,10/1/2013,10/1/2013,3,33.33333333,0,50.92,0,1,0,0,0,Thursday,DCX
GXY9ER,1,6/10/2013,9/22/2013,11/3/2013,21,95.23809524,4.761904762,53.81,0.047619048,1,0,0,0,Monday,DCX
8YFDKW,0,7/22/2013,8/20/2013,8/20/2013,27,7.407407407,3.703703704,45,0,1,0,0,0,Wednesday,DCX
MZHWLC,1,7/22/2013,8/12/2013,8/12/2013,44,2.272727273,2.272727273,24.05,0,1,0,0,0,Tuesday,DCX
PJY2EJ,1,7/22/2013,9/8/2013,9/8/2013,37,0,0,89.67,0,1,0,0,0,Monday,RIC
A8UJTP,1,7/23/2013,7/23/2013,7/23/2013,45,22.22222222,6.666666667,65.34,0,1,0,0,0,Wednesday,DCX
8P6P4G,1,7/23/2013,10/21/2013,10/21/2013,39,25.64102564,12.82051282,61.47,0,1,0,0,0,Wednesday,DCX
FEMSNT,1,7/23/2013,8/23/2013,8/23/2013,32,28.125,6.25,97.48,0,1,0,0,0,Wednesday,RIC
PK9C8P,1,7/23/2013,7/29/2013,8/14/2013,42,33.33333333,0,55.47,0.125,1,0,0,0,Tuesday,RIC
RJ3DVN,1,7/23/2013,7/29/2013,7/29/2013,44,11.36363636,2.272727273,47.15,0,1,0,0,0,Tuesday,DCX
WFTDXQ,1,7/17/2013,7/17/2013,9/1/2013,36,72.22222222,11.11111111,63.97,0.043478261,1,0,0,0,Thursday,RIC
G8RLNZ,1,7/24/2013,8/27/2013,8/27/2013,42,9.523809524,4.761904762,95.68,0,1,0,0,0,Wednesday,RIC
39ZRES,1,7/24/2013,7/25/2013,8/12/2013,46,2.173913043,2.173913043,56.74,0.111111111,1,0,0,0,Friday,DCX
9QVLFE,1,7/24/2013,8/16/2013,8/16/2013,40,7.5,7.5,35.84,0,1,0,0,0,Tuesday,CHO
MUXVZB,1,7/24/2013,10/15/2013,10/15/2013,36,33.33333333,11.11111111,60,0,1,0,0,0,Wednesday,DCX
TPHW33,1,6/20/2013,7/24/2013,11/6/2013,49,4.081632653,2.040816327,63.35,0.028571429,1,0,0,0,Thursday,BWI
BPPLJT,1,7/24/2013,7/25/2013,7/25/2013,46,2.173913043,0,51.99,0,1,0,0,0,Saturday,BWI
5XQ89H,1,7/24/2013,7/25/2013,12/19/2013,40,80,22.5,51.36,0.013605442,1,0,0,0,Saturday,BWI
95ACVG,1,7/25/2013,10/20/2013,10/20/2013,41,17.07317073,2.43902439,60.46,0,1,0,0,0,Wednesday,RIC
PL3QNM,1,7/25/2013,12/5/2013,12/5/2013,41,58.53658537,4.87804878,29.92,0,1,0,0,0,Friday,CHO
3U2V8X,1,7/25/2013,7/25/2013,7/25/2013,40,40,5,50.46,0,1,0,0,0,Friday,DCX
RMS849,1,7/25/2013,7/30/2013,12/15/2013,52,9.615384615,1.923076923,23.52,0.123188406,1,1,1,0,Monday,DCX
7KJGVE,1,7/11/2013,8/9/2013,8/9/2013,27,7.407407407,0,50.21,0,1,0,0,0,Saturday,BWI
HNE6UW,1,7/26/2013,8/13/2013,11/14/2013,45,20,2.222222222,75.6,0.021505376,1,0,0,0,Thursday,DCX
D45SEB,0,7/26/2013,8/4/2013,8/4/2013,2,100,50,79.96,0,1,0,0,0,Tuesday,DCX
3A6JNP,1,7/18/2013,7/29/2013,10/14/2013,41,19.51219512,4.87804878,76.02,0.038961039,1,0,0,0,Tuesday,CHO
CKWVL4,1,7/15/2013,7/15/2013,7/15/2013,45,8.888888889,0,43.96,0,1,0,0,0,Tuesday,RIC
JNMQ8J,1,7/19/2013,1/5/2014,1/5/2014,41,26.82926829,9.756097561,64.48,0,1,0,0,0,Monday,CHO
UA8NJD,1,7/16/2013,8/6/2013,9/10/2013,43,9.302325581,0,41,0.057142857,1,0,0,0,Wednesday,DCX
ZLLGWV,0,6/26/2013,7/8/2013,8/2/2013,27,3.703703704,0,396.64,0.08,1,0,0,0,Tuesday,CHO
JN89B5,1,7/27/2013,11/7/2013,11/7/2013,42,33.33333333,4.761904762,139.02,0,1,0,0,0,Friday,RIC
22JNJ7,1,7/27/2013,7/29/2013,7/29/2013,45,4.444444444,2.222222222,79.9,0,1,0,0,0,Tuesday,RIC
M6UREA,1,7/27/2013,8/5/2013,11/10/2013,50,14,8,182.14,0.041237113,1,0,0,0,Tuesday,DCX
H99AWW,1,7/27/2013,7/30/2013,12/5/2013,49,14.28571429,8.163265306,36.96,0.015625,1,0,0,0,Monday,RIC
KRS6LZ,1,7/27/2013,8/16/2013,8/25/2013,43,4.651162791,2.325581395,50.46,0.222222222,1,0,0,0,Monday,RIC
WCPC3M,1,7/27/2013,9/20/2013,9/20/2013,39,15.38461538,5.128205128,61.8,0,1,0,0,0,Tuesday,DCX
NTTBLE,1,7/27/2013,10/30/2013,1/12/2014,52,15.38461538,5.769230769,67.3,0.054054054,1,0,1,0,Thursday,DCX
YLJ9QX,1,7/27/2013,10/20/2013,10/20/2013,43,11.62790698,6.976744186,52.97,0,1,0,0,0,Tuesday,DCX
8MLA3W,1,7/27/2013,7/30/2013,8/26/2013,46,2.173913043,2.173913043,67.26,0.074074074,1,0,0,0,Saturday,DCX
3CS7SQ,1,7/27/2013,8/18/2013,10/14/2013,34,52.94117647,2.941176471,46.93,0.035087719,1,0,0,0,Monday,DCX
HZFEAH,1,7/27/2013,7/27/2013,7/27/2013,43,4.651162791,2.325581395,57.6,0,1,0,0,0,Monday,RIC
XXR8EZ,1,7/27/2013,8/1/2013,8/1/2013,43,0,0,60,0,1,0,0,0,Saturday,BWI
ZDUXQT,1,7/28/2013,9/17/2013,9/17/2013,37,0,0,40.02,0,1,0,0,0,Wednesday,RIC
99C78T,1,7/28/2013,8/31/2013,8/31/2013,25,80,12,46.51,0,1,0,0,0,Tuesday,RIC
4VV35B,0,7/28/2013,8/1/2013,9/26/2013,12,75,0,184.02,0.107142857,1,0,0,0,Saturday,BWI
TUW28C,1,7/28/2013,8/18/2013,11/27/2013,42,21.42857143,9.523809524,105.11,0.04950495,1,0,0,0,Monday,RIC
LYSVC2,1,7/29/2013,7/29/2013,7/29/2013,44,0,0,9.99,0,1,0,0,0,Tuesday,DCX
QUXBDL,1,7/29/2013,9/2/2013,9/2/2013,40,7.5,2.5,66.99,0,1,0,0,0,Friday,DCX
AR3K9Z,1,7/29/2013,9/18/2013,10/3/2013,37,0,0,29.85,0.133333333,1,0,0,0,Thursday,RIC
9JGLUR,1,7/29/2013,7/29/2013,8/6/2013,43,20.93023256,4.651162791,94.51,0.25,1,0,0,0,Wednesday,RIC
JW67BW,1,5/15/2013,11/4/2013,1/2/2014,44,25,6.818181818,30.46,0.050847458,0,0,0,0,Thursday,RIC
SQMPPB,1,7/26/2013,7/29/2013,9/18/2013,47,6.382978723,0,102.87,0.156862745,1,0,0,0,Thursday,RIC
LJC66Q,1,7/30/2013,8/5/2013,8/5/2013,43,2.325581395,0,58.81,0,1,0,0,0,Tuesday,RIC
LVN8DD,1,7/30/2013,8/2/2013,1/14/2014,37,97.2972973,5.405405405,80.12,0.072727273,1,0,0,0,Friday,DCX
M4PXM7,1,7/30/2013,9/5/2013,11/6/2013,42,9.523809524,2.380952381,139.45,0.048387097,1,0,0,0,Friday,DCX
63XYNF,1,7/30/2013,8/1/2013,8/1/2013,44,2.272727273,0,66.2,0,1,0,0,0,Friday,RIC
HPBCLK,1,7/30/2013,7/31/2013,10/24/2013,46,8.695652174,0,182.74,0.058823529,0,0,0,0,Friday,RIC
VPMCED,1,7/31/2013,7/31/2013,7/31/2013,43,0,0,50.01,0,1,0,0,0,Tuesday,DCX
CKY8CU,1,7/25/2013,7/31/2013,7/31/2013,42,16.66666667,0,28.51,0,1,0,0,0,Saturday,DCX
24HDT5,1,7/31/2013,7/31/2013,8/1/2013,43,4.651162791,0,48.94,2,1,0,0,0,Thursday,RIC
99MEX4,1,7/20/2013,8/1/2013,8/1/2013,44,0,0,51.93,0,1,0,0,0,Friday,RIC
5XHX7V,1,8/1/2013,8/1/2013,8/1/2013,44,2.272727273,0,13.84,0,1,0,0,0,Friday,CHO
27EZUM,1,8/1/2013,8/1/2013,8/1/2013,42,23.80952381,2.380952381,51.64,0,1,0,0,0,Friday,RIC
Q4CPBY,1,8/1/2013,8/10/2013,8/10/2013,36,50,2.777777778,32.08,0,1,0,0,0,Tuesday,CHO
VGL3CY,1,8/1/2013,8/9/2013,8/25/2013,44,6.818181818,2.272727273,55.92,0.125,1,0,0,0,Monday,DCX
9BF86M,1,8/2/2013,8/15/2013,1/12/2014,45,86.66666667,24.44444444,54.33,0.086666667,1,0,0,0,Monday,CHO
HV2W6B,0,8/2/2013,9/23/2013,9/23/2013,1,100,100,32.56,0,1,0,0,0,Tuesday,BWI
N5K2ZF,1,8/2/2013,9/5/2013,9/5/2013,44,15.90909091,9.090909091,45,0,1,0,0,0,Saturday,BWI
FZ386X,0,8/2/2013,8/4/2013,8/4/2013,1,100,0,28.93,0,1,0,0,0,Tuesday,CHO
EE2TV2,1,8/2/2013,8/19/2013,8/19/2013,43,2.325581395,2.325581395,65.16,0,1,0,0,0,Thursday,BWI
7F3ZLE,1,8/2/2013,10/21/2013,10/21/2013,43,6.976744186,6.976744186,53.05,0,1,0,0,0,Tuesday,BWI
368WVA,1,8/3/2013,8/3/2013,1/13/2014,53,9.433962264,3.773584906,193.51,0.018404908,1,0,1,0,Tuesday,RIC
DJJDXR,1,7/22/2013,8/4/2013,8/4/2013,41,24.3902439,12.19512195,75.07,0,1,0,0,0,Saturday,DCX
RZYHEQ,1,8/3/2013,8/4/2013,8/7/2013,43,6.976744186,0,118.88,0.666666667,1,0,0,0,Monday,RIC
9JP6MA,0,8/3/2013,9/10/2013,9/10/2013,7,100,42.85714286,29.06,0,1,0,0,0,Thursday,CHO
SPBGA2,1,8/3/2013,8/25/2013,9/9/2013,52,1.923076923,1.923076923,32.65,0.2,1,0,0,0,Tuesday,DCX
4A75ZX,0,8/1/2013,8/3/2013,8/21/2013,10,40,10,78.26,0.166666667,1,0,0,0,Thursday,BWI
LRRTY8,0,8/3/2013,8/31/2013,8/31/2013,2,100,100,40,0,1,0,0,0,Friday,DCX
FGA2YV,1,8/3/2013,9/6/2013,9/6/2013,39,12.82051282,5.128205128,79.83,0,1,0,0,0,Monday,CHO
9METUB,1,8/3/2013,8/10/2013,8/10/2013,43,0,0,52.22,0,1,0,0,0,Wednesday,CHO
ZVPRMP,0,8/3/2013,10/2/2013,10/2/2013,1,100,100,20.74,0,1,0,0,0,Monday,DCX
8UBLWS,1,8/3/2013,8/27/2013,9/5/2013,41,19.51219512,2.43902439,56.66,0.222222222,1,0,0,0,Wednesday,CHO
TW8ACB,1,8/3/2013,8/30/2013,8/30/2013,35,17.14285714,2.857142857,83.27,0,1,0,0,0,Monday,DCX
NJYWB7,1,7/27/2013,8/4/2013,8/4/2013,41,7.317073171,2.43902439,133.77,0,1,0,0,0,Monday,DCX
QY48FH,1,8/4/2013,8/4/2013,8/4/2013,44,2.272727273,0,57.47,0,1,0,0,0,Monday,DCX
2M8MLZ,1,8/4/2013,8/4/2013,8/4/2013,42,2.380952381,0,50.83,0,1,0,0,0,Monday,RIC
AETPSA,1,8/4/2013,8/4/2013,8/22/2013,42,9.523809524,4.761904762,67.01,0.166666667,1,0,0,0,Saturday,DCX
T34TJA,1,8/4/2013,8/4/2013,9/8/2013,41,31.70731707,4.87804878,49.1,0.057142857,1,0,0,0,Monday,RIC
Q6S95F,0,8/3/2013,9/4/2013,9/4/2013,5,40,20,76.96,0,1,0,0,0,Thursday,RIC
P2Y22L,1,8/5/2013,8/17/2013,8/17/2013,40,12.5,5,29.83,0,1,0,0,0,Tuesday,DCX
9TXF65,0,7/30/2013,8/5/2013,8/5/2013,0,0,0,0,0,1,0,0,0,Wednesday,CHO
ZZUWFZ,1,8/5/2013,8/5/2013,8/12/2013,41,9.756097561,7.317073171,33.18,0.285714286,1,0,0,0,Tuesday,RIC
8ESJP3,1,8/5/2013,9/8/2013,9/19/2013,33,39.39393939,12.12121212,38.54,0.181818182,1,0,0,0,Tuesday,DCX
ES895P,1,8/5/2013,9/8/2013,10/23/2013,41,14.63414634,2.43902439,53.31,0.044444444,1,0,0,0,Monday,RIC
XDS8PR,1,8/5/2013,8/8/2013,8/8/2013,43,0,0,79.19,0,1,0,0,0,Friday,DCX
CHD3U7,1,8/6/2013,8/27/2013,8/27/2013,44,2.272727273,0,70.57,0,1,0,0,0,Wednesday,RIC
F4VGZ9,1,8/6/2013,8/6/2013,8/28/2013,44,27.27272727,9.090909091,61.77,0.090909091,1,0,0,0,Thursday,RIC
LRLKMV,1,8/6/2013,10/27/2013,1/14/2014,54,53.7037037,33.33333333,39.66,0.215189873,1,1,0,0,Wednesday,RIC
XMKSHS,1,8/6/2013,8/14/2013,12/11/2013,49,6.12244898,4.081632653,53.41,0.033613445,1,0,0,0,Thursday,BWI
CCNB7E,1,8/6/2013,1/14/2014,1/20/2014,48,39.58333333,2.083333333,15.04,0.333333333,1,0,0,0,Thursday,BWI
7J4U4Q,0,8/6/2013,8/7/2013,8/7/2013,1,100,100,52.27,0,1,0,0,0,Thursday,BWI
K3E9AF,1,8/6/2013,9/10/2013,12/4/2013,41,53.65853659,9.756097561,25.34,0.023529412,1,0,0,0,Thursday,BWI
46357Z,1,7/15/2013,10/13/2013,10/13/2013,34,47.05882353,20.58823529,70.91,0,1,0,0,0,Monday,RIC
SFBRZ6,1,8/2/2013,8/16/2013,8/16/2013,40,12.5,5,94.17,0,1,0,0,0,Tuesday,RIC
4724QT,1,8/7/2013,8/22/2013,8/22/2013,28,85.71428571,3.571428571,29.55,0,1,0,0,0,Friday,DCX
7JUPDE,1,8/8/2013,8/18/2013,8/18/2013,40,20,2.5,29.84,0,1,0,0,0,Monday,CHO
8KR9QS,1,8/8/2013,10/20/2013,10/23/2013,40,25,5,75.78,0.666666667,1,0,0,0,Monday,CHO
SVXGKH,1,8/8/2013,8/8/2013,8/8/2013,42,2.380952381,0,56.3,0,1,0,0,0,Friday,RIC
SKQS32,1,8/8/2013,8/8/2013,8/8/2013,44,6.818181818,0,54.03,0,1,0,0,0,Saturday,BWI
MUDRDJ,1,8/8/2013,8/8/2013,8/8/2013,41,2.43902439,2.43902439,70.45,0,1,0,0,0,Friday,RIC
KSAJYW,1,8/8/2013,8/8/2013,1/14/2014,50,4,0,107.42,0.06918239,1,0,0,0,Thursday,RIC
EUAV4K,1,8/8/2013,8/9/2013,8/9/2013,42,0,0,52.06,0,1,0,0,0,Monday,RIC
4RJM3C,0,8/9/2013,10/2/2013,10/2/2013,6,50,16.66666667,45.6,0,0,0,0,0,Thursday,DCX
CF6G4M,0,11/22/2010,1/3/2011,10/16/2013,6,83.33333333,16.66666667,116.23,0.027531957,1,0,0,0,Thursday,CHO
4L46FH,1,8/9/2013,10/19/2013,1/19/2014,43,74.41860465,25.58139535,109.42,0.076086957,1,0,1,0,Monday,DCX
LLS575,1,8/9/2013,8/18/2013,8/18/2013,41,14.63414634,4.87804878,33.18,0,1,0,0,0,Tuesday,DCX
ECNDDM,1,8/9/2013,8/19/2013,8/19/2013,34,50,11.76470588,79.73,0,1,0,0,0,Tuesday,CHO
FZ8XKE,1,8/9/2013,8/14/2013,8/14/2013,31,70.96774194,16.12903226,86.26,0,1,0,0,0,Monday,CHO
